scenario_id,prompt_style,turn,question,any_bias,leading,closed,anchoring,loaded,double_barreled,severity,rationale,neutral_rewrite
restaurant_loyalty,bare,3,"It sounds like you value personalized offers, but haven't seen much of that from the loyalty programs you've used. Have you ever received offers or promotions from other companies or websites that you find particularly relevant or useful, and if so, what made them stand out to you?",True,True,False,True,False,True,3,"The question assumes the participant values personalized offers, introduces the idea of other companies or websites, and asks about both the receipt and characteristics of relevant offers.",Can you think of any times when you received an offer or promotion that felt particularly relevant to you?
restaurant_loyalty,bare,4,"That's a good point about balance between relevance and not being too pushy. It sounds like you value a more subtle approach to personalized offers. Would you be more likely to engage with a loyalty program that offers you tailored recommendations based on your past purchases, as opposed to generic promotions, if you felt like the program was respecting your boundaries and not bombarding you with emails?",True,True,False,True,False,True,3,"The question assumes a preference for a subtle approach, introduces the idea of tailored recommendations, and asks about engagement based on multiple conditions.",How do you think a loyalty program could best provide you with relevant offers without being too intrusive?
restaurant_loyalty,bare,5,"It sounds like you appreciate a more nuanced approach to personalized offers. If a loyalty program was able to offer you a unique reward or benefit that was tied to your specific behavior or preferences, would you be more likely to share more information about yourself with the program in order to receive more tailored offers?",True,True,False,True,False,True,3,"The question assumes appreciation for a nuanced approach, introduces the idea of unique rewards, and asks about sharing information based on the potential for tailored offers.",What would make you willing to share more information about yourself with a loyalty program?
restaurant_loyalty,bare,6,"It sounds like you're looking for a mutually beneficial relationship with the loyalty program. If you were to share more information about yourself with a loyalty program, what kind of assurances or controls would you want in place to ensure that your data is being used responsibly and that you're not receiving unwanted communications?",True,True,False,False,False,False,2,"The question assumes the participant is looking for a mutually beneficial relationship, which could influence their response about desired assurances or controls.",What would you need to feel comfortable sharing information with a loyalty program?
restaurant_loyalty,ux_guidelines,1,"Can you describe a recent dining experience where you felt like the restaurant understood your preferences and offered something relevant to you, or one where you felt like they missed the mark?",True,True,False,False,False,True,2,"The question asks about two different experiences, which could confuse the participant and lead to a less accurate response.",Can you tell me about a recent dining experience that stands out to you?
restaurant_loyalty,ux_guidelines,2,"What was it about the way they asked about your preferences that made you feel like they were actually listening, as opposed to just going through the motions?",True,True,False,False,False,False,1,"The question assumes the participant felt like the restaurant was listening, which may not be the case.","How did the restaurant ask about your preferences, and how did you feel about that?"
restaurant_loyalty,ux_guidelines,3,"How do you think your experience with this Italian place would have been different if they had sent you a generic offer for a pasta dish, rather than one that was tailored to your specific preferences and past orders?",True,True,False,True,False,False,2,"The question introduces a specific scenario and assumes the participant's experience would be different, which could influence their response.",Can you think of a time when a restaurant's offer seemed particularly relevant or irrelevant to you?
restaurant_loyalty,ux_guidelines,4,"You mentioned you're a price-conscious diner, and you eat out twice a week. How do you balance your desire for good food with your desire to save money, and do you think a loyalty program like the one you experienced at the Italian place would influence your spending habits?",True,False,False,True,False,True,2,"The question asks about two different things: balancing desires and the influence of a loyalty program, which could lead to a confusing response.","How do you typically decide where to eat, and what factors influence your choice?"
restaurant_loyalty,ux_guidelines,5,"Are there any specific types of rewards or offers that you think would be more valuable to you than others, such as discounts, free items, or exclusive access to new menu items, or do you think it would depend on the specific situation?",True,False,False,True,False,False,1,"The question introduces specific types of rewards, which could influence the participant's response.",What kinds of rewards or offers do you think would be most appealing to you?
restaurant_loyalty,ux_guidelines,6,"Have you ever tried to take advantage of a loyalty program or promotion at a restaurant that ultimately didn't deliver on its promise, and if so, how did that affect your perception of the restaurant and its loyalty program?",True,False,False,False,False,True,2,"The question asks about two different things: the experience with a loyalty program and its impact on perception, which could lead to a confusing response.",Can you tell me about a time when you were disappointed with a restaurant's loyalty program or promotion?
restaurant_loyalty,bias_guardrail,1,"Can you describe a typical dining experience for you, including where you usually go and what type of food you order?",True,False,False,False,False,True,1,"The question asks about multiple aspects of the dining experience at once, which might make it difficult for the participant to provide a clear and concise answer.",What does a typical dining experience look like for you?
restaurant_loyalty,bias_guardrail,2,How do you typically decide which restaurants to try or return to for a meal?,False,False,False,False,False,False,0,This is an open-ended question that allows the participant to share their decision-making process without any influence from the interviewer.,What factors influence your decision when choosing a restaurant?
restaurant_loyalty,bias_guardrail,3,What factors do you consider most important when deciding whether to try a new restaurant?,False,False,False,False,False,False,0,This question is neutral and allows the participant to share their priorities without any external influence.,What matters most to you when considering a new restaurant?
restaurant_loyalty,bias_guardrail,4,How do you usually find out about new restaurants or promotions in your area?,False,False,False,False,False,False,0,This is an open-ended question that lets the participant share their discovery methods without any bias.,How do you typically discover new dining options or deals?
restaurant_loyalty,bias_guardrail,5,"What do you think about receiving unsolicited offers or promotions, such as coupons or special deals, from restaurants or other businesses?",True,True,False,True,False,False,2,"The term 'unsolicited' might influence the participant's response, and the mention of specific types of promotions could anchor their answer.",How do you feel about receiving offers from restaurants or businesses?
restaurant_loyalty,bias_guardrail,6,"Have you ever signed up for a loyalty program or rewards scheme at a restaurant, and if so, what motivated you to do so?",True,False,False,False,False,True,1,"The question asks about both the action of signing up and the motivation behind it, which could make the participant's response complex.","Have you ever joined a restaurant loyalty program? If so, what motivated you to sign up?"
job_alerts,bare,1,"Let's get started with the interview. 

Can you walk me through your current job search process, and how often you typically check for job openings?",True,False,False,False,False,True,1,"The question asks about two separate topics: the current job search process and the frequency of checking job openings, which could lead to incomplete or confusing answers.",Can you describe your current approach to searching for job openings?
job_alerts,bare,2,"How do you currently decide which job openings to explore further, and which ones to dismiss?",True,False,False,False,False,True,1,"The question asks about two separate decisions: which job openings to explore and which to dismiss, which could lead to incomplete or confusing answers.",What factors influence your decision to explore a job opening further?
job_alerts,bare,3,"Do you think you'd be more or less likely to apply for a job if you saw it ranked higher in a list of results because it was a better fit for your skills and experience, rather than because it was the most recently posted?",True,True,True,True,False,False,2,"The question introduces a specific ranking system and implies a positive outcome, which could influence the participant's response.",How do you think the ranking of job openings affects your decision to apply for a job?
job_alerts,bare,4,"Would you be open to using a job search platform that uses algorithms to rank job openings based on their fit to your skills and experience, rather than relying on the traditional recency-based approach you're using now?",True,True,True,True,False,False,2,"The question introduces a specific platform feature and implies a positive outcome, which could influence the participant's response.","What features do you look for in a job search platform, and how do you think they could be improved?"
job_alerts,bare,5,"How do you think you would feel if a job search platform prioritized job openings that it thought were a good fit for you, but didn't necessarily match your exact job title or description, but rather matched your skills and experience in a more nuanced way?",True,True,False,True,False,False,2,"The question introduces a specific platform feature and implies a positive outcome, which could influence the participant's response.",What are your thoughts on job search platforms that use algorithms to suggest job openings based on your skills and experience?
job_alerts,bare,6,"Would you be willing to provide more detailed information about your skills and experience to a job search platform that uses algorithms to rank job openings, in exchange for more accurate and relevant job suggestions?",True,True,True,True,False,False,2,"The question introduces a specific trade-off and implies a positive outcome, which could influence the participant's response.","What information are you willing to share with a job search platform, and what benefits do you expect in return?"
job_alerts,ux_guidelines,1,Can you walk me through your current process for finding job openings that might be a good match for your skills and experience?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their genuine process without any influence.,Can you describe how you currently find job openings?
job_alerts,ux_guidelines,2,What specific characteristics or factors do you consider when evaluating a job posting to determine whether it's a good fit for you?,False,False,False,False,False,False,0,This question is straightforward and inquires about the participant's evaluation criteria without any bias.,What factors do you consider when looking at a job posting?
job_alerts,ux_guidelines,3,"Have you ever come across a job posting that, on paper, seemed like a great fit for you, but after further research or an interview, you realized it wasn't a good match in practice?",True,True,True,True,False,False,2,"The question assumes a specific scenario and could influence the participant to recall a particular experience, making it somewhat leading and closed.",Can you tell me about a time when you evaluated a job posting and what you learned from the experience?
job_alerts,ux_guidelines,4,"How do you currently use information from job postings, such as company websites, reviews, or employee testimonials, to inform your decision-making process when evaluating a potential employer?",False,False,False,False,False,False,0,This question explores the participant's use of information from job postings in a neutral and open-ended manner.,How do you use the information you find when looking at job postings?
job_alerts,ux_guidelines,5,"Are there any particular sources or types of information that you've found to be particularly trustworthy or useful in your research, or any that you've found to be less reliable or misleading?",True,False,False,False,False,True,1,"The question asks about both trustworthy and less reliable sources, which could be split into two separate questions for clarity.",What sources of information do you find most useful when researching a potential employer?
job_alerts,ux_guidelines,6,"How do you currently prioritize your job search when you're not actively looking for a new role, but still want to stay open to opportunities that might be a good fit for you?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their strategy for passive job searching without any influence.,How do you approach your job search when you're not actively looking?
job_alerts,bias_guardrail,1,Can you describe your current process for searching for job openings?,False,False,False,False,False,False,0,"This question is open-ended and neutral, allowing the participant to share their process without any influence or bias.",Can you walk me through how you currently look for job openings?
job_alerts,bias_guardrail,2,What factors do you consider when deciding whether a job posting sounds remotely interesting?,False,False,False,False,False,False,0,"This question is neutral and inquires about the participant's thought process, without introducing any assumptions or biases.",What makes a job posting catch your attention?
job_alerts,bias_guardrail,3,"What do you mean by a ""slight improvement"" over your current role?",False,False,False,False,False,False,0,This question seeks clarification on the participant's previous statement and does not introduce any bias or assumption.,"Can you elaborate on what you mean by a ""slight improvement""?"
job_alerts,bias_guardrail,4,How do you currently prioritize job openings when you see multiple postings that meet your basic qualifications?,False,False,False,False,False,False,0,"This question is neutral and inquires about the participant's prioritization process, without introducing any assumptions or biases.",How do you decide which job openings to focus on when multiple ones seem like a good fit?
job_alerts,bias_guardrail,5,"What information, if any, do you rely on when deciding which job postings to look at more closely versus dismissing them?",False,False,False,False,False,False,0,"This question is neutral and inquires about the participant's decision-making process, without introducing any assumptions or biases.",What helps you decide whether to explore a job posting further or move on?
job_alerts,bias_guardrail,6,What role do you think the company's reputation plays in your decision-making process when considering a job opening?,False,False,False,False,False,False,0,"This question is neutral and inquires about the participant's thought process, without introducing any assumptions or biases.",How does a company's reputation influence your decision to consider a job opening?
bank_fraud_alerts,bare,1,"Can you tell me a little bit about how you currently receive bank fraud alerts, whether it's through SMS or app push notifications, and what your initial reaction is when you receive one of these alerts?",True,False,False,False,False,True,1,The question asks about two things at once: the current method of receiving alerts and the initial reaction to them.,Can you describe how you currently receive bank fraud alerts?
bank_fraud_alerts,bare,2,"That's a good point about the balance between being informed and being annoyed by false alarms. Have you ever had to take any action or contact your bank after receiving a fraud alert, either because it was a real issue or because you weren't sure what to do with the information?",True,True,False,True,False,False,2,"The question assumes the participant has had to take action and introduces the concept of false alarms, which could influence the response.",What actions have you taken in response to a bank fraud alert?
bank_fraud_alerts,bare,3,"It sounds like you're trying to navigate a system where you want to stay vigilant, but also avoid unnecessary hassle. Have you ever thought about what would make a fraud alert more useful or relevant to you, in terms of the information it provides or the way it's presented?",True,True,False,True,False,True,2,"The question assumes the participant wants to stay vigilant and avoid hassle, and asks about two aspects of the alert (information and presentation).",What features would you like to see in a bank fraud alert to make it more useful to you?
bank_fraud_alerts,bare,4,"It sounds like you're looking for a more informative and interactive alert system. Do you think it would be more useful to have a separate section or feature in the app that shows you a history of past alerts, so you can review them and see if there were any false alarms or legitimate issues?",True,True,False,True,False,False,2,The question assumes the participant is looking for a more informative system and introduces a specific feature (a separate section in the app).,How do you think a bank fraud alert system could be improved?
bank_fraud_alerts,bare,5,"Having a way to review and label past alerts could help you develop a better sense of what's normal and what's not. Would you be interested in receiving a summary or report at the end of each month, highlighting any potential security issues that were detected during the month, along with a breakdown of any false alarms that were triggered?",True,True,False,True,False,False,2,The question assumes the participant would benefit from reviewing past alerts and introduces a specific feature (a monthly summary report).,What kind of information would you like to receive about your bank fraud alerts on a regular basis?
bank_fraud_alerts,bare,6,"It sounds like you're looking for a balance between staying informed and avoiding information overload. Would you be open to receiving these reports, or summaries, through a more convenient channel than email, such as the app itself or even a dedicated dashboard within the app?",True,True,False,True,False,False,2,The question assumes the participant is looking for a balance and introduces specific channels for receiving reports (app or dedicated dashboard).,How would you prefer to receive regular updates about your bank fraud alerts?
bank_fraud_alerts,ux_guidelines,1,"Can you describe a recent situation where you received a bank fraud alert through SMS or an app push, and how you responded to it?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their genuine experience without any influence or bias.,Can you tell me about a time when you received a bank fraud alert?
bank_fraud_alerts,ux_guidelines,2,"How do you typically decide whether to investigate a fraud alert immediately, or wait until you have more information or can verify it later?",False,False,False,False,False,False,0,This question explores the participant's thought process and decision-making without introducing any bias or assumptions.,What factors influence your decision to investigate a fraud alert?
bank_fraud_alerts,ux_guidelines,3,"Have you ever received a false alarm that was similar to the one you described earlier, where the alert turned out to be a legitimate transaction, and if so, how did that experience affect your relationship with the bank's alert system?",True,True,False,True,False,True,2,"This question assumes a specific scenario and asks about a comparison, which might influence the participant's response and introduces two topics at once.","Can you describe any experiences you've had with false alarms, and how they affected your perception of the bank's alert system?"
bank_fraud_alerts,ux_guidelines,4,"Do you think there's a point at which the bank could be sending you fewer alerts, or filtering out more legitimate transactions, without compromising your security and making you feel less protected?",True,True,False,True,False,True,2,"This question introduces a specific idea about reducing alerts and implies a trade-off between security and the number of alerts, which could shape the participant's response and asks about two concepts simultaneously.","How do you feel about the current frequency of alerts you receive from the bank, and what changes, if any, would you like to see?"
bank_fraud_alerts,ux_guidelines,5,"Have you ever thought about what information or context the bank could provide with the alert that would make it more clear whether or not you need to take action, or if you could safely ignore it?",False,False,False,False,False,False,0,This question is exploratory and allows the participant to share their thoughts on what would be helpful without introducing any bias.,What kind of information would you find helpful in a fraud alert to determine the best course of action?
bank_fraud_alerts,ux_guidelines,6,"Do you think it would be more helpful to have this additional context and information included in the alert itself, or would it be better to have a way to view more details about the transaction within the app, after you've received the initial alert?",False,False,False,False,False,False,0,This question presents a clear choice and allows the participant to express their preference without any influence.,How would you prefer to access more information about a transaction when you receive a fraud alert?
bank_fraud_alerts,bias_guardrail,1,Can you describe a recent experience where you received a bank fraud alert via SMS or app push?,False,False,False,False,False,False,0,"This question is open-ended and neutral, allowing the participant to share their genuine experience without any influence.",Can you tell me about a time when you received a bank fraud alert?
bank_fraud_alerts,bias_guardrail,2,What do you think would make you feel more confident that a bank fraud alert is legitimate or not a false alarm?,False,False,False,False,False,False,0,"This question is exploratory and neutral, aiming to understand the participant's thought process.",How do you determine whether a bank fraud alert is legitimate?
bank_fraud_alerts,bias_guardrail,3,How do you currently decide whether to investigate a bank fraud alert or ignore it?,False,False,False,False,False,False,0,This question is straightforward and inquires about the participant's current behavior.,What factors influence your decision to investigate or ignore a bank fraud alert?
bank_fraud_alerts,bias_guardrail,4,"What do you think would make you more likely to take action on a bank fraud alert, even if it sounds generic or vague?",False,False,False,False,False,False,0,This question is open-ended and seeks to understand the participant's motivations.,What would encourage you to take action on a bank fraud alert?
bank_fraud_alerts,bias_guardrail,5,"Have you ever received a bank fraud alert that you felt was unnecessary or overly cautious, and if so, what did you do in response?",True,True,False,False,False,True,2,"This question is leading as it assumes the participant has received an unnecessary alert and also asks about their response, making it double-barreled.",Can you describe a time when you received a bank fraud alert and how you responded to it?
bank_fraud_alerts,bias_guardrail,6,How do you think the bank could balance the need to protect your account from potential threats with the risk of sending unnecessary alerts that might be annoying or frustrating?,False,False,False,False,False,False,0,"This question is open-ended and neutral, seeking the participant's opinion on the bank's approach.",What do you think is an effective way for the bank to manage the trade-off between security and alert frequency?
grocery_substitution,bare,1,"Let's get started with the interview. 

Can you tell me a little bit about your typical grocery shopping experience, and how often you use online delivery or curbside pickup services?",True,False,False,False,False,True,1,The question asks about two separate topics: typical grocery shopping experience and the frequency of using online delivery or curbside pickup services.,Can you describe your typical grocery shopping experience?
grocery_substitution,bare,2,"Have you ever noticed any other types of substitutions or changes made to your grocery order, aside from just brand or size variations?",True,False,True,False,False,False,1,"The question can be answered with a simple yes or no, but it is still open-ended enough to gather more information.",What changes have you noticed in your grocery orders?
grocery_substitution,bare,3,"How do you currently find out about these substitutions, such as through notifications during checkout, or by receiving an updated order summary after the substitution has been made?",True,True,False,True,False,False,2,"The question introduces specific methods of finding out about substitutions, which may influence the participant's response.",How do you typically learn about changes to your grocery orders?
grocery_substitution,bare,4,"Would you be more likely to continue using an online grocery delivery service if they offered an option to review and approve or reject substitutions before they're made, versus receiving them without your knowledge after checkout?",True,True,True,True,False,False,2,"The question presents a specific scenario and asks the participant to compare it to their current experience, which may influence their response.",What features would make you more likely to continue using an online grocery delivery service?
grocery_substitution,bare,5,"Do you think you would be willing to pay a premium for the grocery delivery service if it included the option to review and approve substitutions, or would you expect it to be included in the standard service?",True,True,False,True,False,True,3,"The question introduces a specific feature and asks the participant to consider two different pricing scenarios, which may influence their response.","How important is the ability to review and approve substitutions to you, and how would you like to see it implemented?"
grocery_substitution,bare,6,"Would you be open to the grocery delivery service offering a compromise, such as providing the option to review and approve substitutions for an additional fee, but including it for free for loyalty program members or frequent users?",True,True,True,True,False,False,3,"The question presents a specific compromise and asks the participant to respond to it, which may influence their response.",What are your thoughts on potential compromises for implementing a substitution review feature?
grocery_substitution,ux_guidelines,1,"Can you tell me about a recent time when you had to make a grocery delivery purchase, and you noticed any changes or substitutions to the products you had ordered?",True,False,False,False,False,True,1,"The question asks about a specific experience and a particular aspect of that experience, which might limit the participant's response to only those instances where substitutions were noticed.",Can you describe a recent grocery delivery purchase experience?
grocery_substitution,ux_guidelines,2,"What did you do in response to the substitution, and how did you communicate with the delivery service about the change?",True,False,False,False,False,True,1,"This question assumes the participant noticed a substitution and responded to it, which might not be the case for all participants, and also asks about two different aspects of their response.",How do you typically handle issues with your grocery delivery orders?
grocery_substitution,ux_guidelines,3,"How do you typically handle situations where a delivery service makes a substitution like this, and what factors influence your decision about whether to accept the substitution or request a change?",True,False,False,False,False,True,2,"The question is clear but asks about two distinct aspects: the handling of substitutions and the factors influencing the decision, which could lead to incomplete or biased responses.",What factors are important to you when deciding how to handle substitutions in your grocery delivery orders?
grocery_substitution,ux_guidelines,4,"Are there any specific features or options that you think would help reduce the likelihood of automatic substitutions or make it easier for you to manage them, if they do occur?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to freely express their thoughts on features or options that could improve their experience with substitutions.,What could make managing substitutions in grocery delivery easier for you?
grocery_substitution,ux_guidelines,5,"Have you ever considered using a different grocery delivery service because of issues with substitutions or other aspects of their ordering process, and if so, what factors influenced your decision to switch or stay with your current service?",True,False,False,False,False,True,2,"The question is lengthy and inquires about two main points: consideration of switching services and the factors influencing that decision, which might confuse the participant or lead to incomplete responses.",What influences your decision to stay with or switch from a grocery delivery service?
grocery_substitution,ux_guidelines,6,"How do you think the grocery delivery services could balance the need to accommodate individual preferences and needs, like yours, with the operational efficiency and cost considerations that come with managing a large number of orders?",False,False,False,False,False,False,0,"This question is open-ended and invites the participant to share their thoughts on how services could improve, without introducing bias or assumptions.",What do you think is important for grocery delivery services to consider when trying to meet individual customer needs?
grocery_substitution,bias_guardrail,1,What types of grocery items do you usually consider essential to purchase from specific brands?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their genuine preferences without any influence.,What grocery items do you typically buy from specific brands?
grocery_substitution,bias_guardrail,2,How do you typically check for ingredient changes or updates in the products you buy for your daughter?,False,False,False,False,False,False,0,This question is neutral and seeks to understand the participant's current behavior.,How do you stay informed about changes to the products you purchase?
grocery_substitution,bias_guardrail,3,Can you tell me more about the service that sends you alerts about product recalls or changes?,False,False,False,False,False,False,0,This question is exploratory and does not introduce any bias.,Are you aware of any services that notify users about product recalls or updates?
grocery_substitution,bias_guardrail,4,How do you decide which products to add to your profile in the app?,False,False,False,False,False,False,0,This question is straightforward and seeks to understand the participant's decision-making process.,What factors influence your decision to add products to your app profile?
grocery_substitution,bias_guardrail,5,Do you think you would be interested in having a system automatically suggest substitutions for products in your daughter's list if they're no longer available or if there's a change in ingredients?,True,True,True,True,False,False,2,"This question introduces a specific feature and frames it positively, which could influence the participant's response.",How do you feel about automated product substitutions in general?
grocery_substitution,bias_guardrail,6,"If you were to review and approve substitutions, what factors would you consider most important in determining whether a suggested substitution is suitable for your daughter's needs?",False,False,False,False,False,False,0,This question is conditional but still allows the participant to share their genuine considerations.,What factors would you consider when evaluating the suitability of a product substitution for your daughter?
learning_dashboard,bare,1,Can you tell me a little bit about your current experience with tracking your child's online learning progress? What tools or methods do you use now to stay informed about their schoolwork?,True,False,False,False,False,True,1,"The question asks about both current experience and tools/methods, which could be split into two separate questions for clarity.",Can you describe your current experience with tracking your child's online learning progress?
learning_dashboard,bare,2,"How do you typically spend your time reviewing these various sources of information about your child's online learning progress – is it something you do daily, weekly, or just when you have a specific concern?",False,False,False,False,False,False,0,The question is open-ended and allows the participant to share their experience without being led towards a specific answer.,How often do you review information about your child's online learning progress?
learning_dashboard,bare,3,"What do you think would make it easier for you to stay on top of your child's online learning progress without feeling overwhelmed by too much information or, on the other hand, having to dig through multiple sources?",False,False,False,False,False,False,0,The question is open-ended and allows the participant to share their thoughts without being influenced by the interviewer.,What would make it easier for you to stay informed about your child's online learning progress?
learning_dashboard,bare,4,"You mentioned wanting to be able to access the information from your phone or tablet – do you think it would be more convenient for you to receive updates and summaries through a mobile app, or would you prefer to access the information through a website on your device?",True,True,False,True,False,False,2,"The question assumes the participant wants to access information from their phone or tablet and introduces a specific feature (mobile app vs website), which could influence the answer.",How do you think you would prefer to access information about your child's online learning progress?
learning_dashboard,bare,5,"Would you be interested in receiving push notifications from the app with updates on specific events, such as when your child submits an assignment or receives a new grade, or would you prefer to log in to the app to check for updates?",True,False,False,True,False,False,1,"The question introduces a specific feature (push notifications) which could shape the answer, but it also provides an alternative option.",How would you like to receive updates about your child's online learning progress?
learning_dashboard,bare,6,"That makes sense – it sounds like you'd want to be notified when there's a specific reason to pay attention, rather than just receiving updates on routine events. Would you be interested in being able to set up custom notifications like that, or would you prefer to rely on a default system that the app provides?",True,True,False,True,False,False,2,"The question assumes the participant wants to be notified only when there's a specific reason and introduces a specific feature (custom notifications), which could influence the answer.",What kind of notifications would be most useful to you for staying informed about your child's online learning progress?
learning_dashboard,ux_guidelines,1,"Can you describe a situation where you felt uncertain or lacked information about your child's progress in school, and how you typically addressed that uncertainty?",True,False,False,False,False,True,1,"The question asks about a situation and how it was addressed, which are two separate topics, making it double-barreled.",Can you describe a recent situation where you felt uncertain about your child's progress in school?
learning_dashboard,ux_guidelines,2,What were some of the specific things you wished you had known or understood about your daughter's math progress that you felt were missing from the conversation with her teacher?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their thoughts without any leading or loaded language.,What information about your daughter's math progress do you wish you had known after speaking with her teacher?
learning_dashboard,ux_guidelines,3,"Have you ever used any online tools or resources to try to get a better sense of your daughter's progress in school, or to help her with her homework, and if so, what were your experiences with those tools?",True,False,False,False,False,True,1,"The question asks about the use of online tools and the participant's experiences, which are two separate topics, making it double-barreled.","What online tools or resources have you used to support your daughter's learning, and how have you found them?"
learning_dashboard,ux_guidelines,4,"What do you think would make an online tool or dashboard about your daughter's learning progress feel more useful or relevant to you, in terms of how you would use it and how it would support your involvement in her education?",True,False,False,False,False,True,1,"The question asks about what would make the tool useful and how it would support involvement, which are two related but distinct topics, making it double-barreled.",What features would make an online dashboard about your daughter's learning progress more useful to you?
learning_dashboard,ux_guidelines,5,"How do you think you would balance using a dashboard to stay informed about your daughter's progress with not wanting to micromanage or be too involved in her schoolwork, and what might make you feel like you're striking the right balance?",True,False,False,False,False,True,1,"The question asks about balancing the use of the dashboard and what would make the participant feel like they're striking the right balance, which are two separate topics, making it double-barreled.",How do you think you would balance using a dashboard to stay informed about your daughter's progress with giving her independence?
learning_dashboard,ux_guidelines,6,"Are there any specific features or functionalities that you think would be important for a dashboard to have in order to make it feel like a collaborative tool for you, your daughter, and her teachers, rather than just a way for you to monitor her progress?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their thoughts without any leading or loaded language.,"What features would you like to see in a dashboard to make it a collaborative tool for you, your daughter, and her teachers?"
learning_dashboard,bias_guardrail,1,Can you describe a typical situation where you would want to know about your child's online learning progress?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their thoughts without any influence or assumption.,Can you describe a situation where you would want to know about your child's online learning progress?
learning_dashboard,bias_guardrail,2,What information do you think would be most useful to see on the dashboard when your child is struggling with a particular subject or assignment?,False,False,False,False,False,False,0,"This question is specific and focused on the participant's needs, without introducing any bias or assumption.",What information would you find most useful to see on the dashboard regarding your child's online learning progress?
learning_dashboard,bias_guardrail,3,"How would you prefer to receive updates about your child's online learning progress - through regular emails, a mobile app, or something else?",True,False,False,True,False,False,1,"The question introduces specific channels for receiving updates, which might influence the participant's response.",How would you prefer to receive updates about your child's online learning progress?
learning_dashboard,bias_guardrail,4,"What kind of notifications would you find most useful to receive through the mobile app, in terms of keeping you informed about your child's online learning progress?",True,False,False,True,False,False,1,"The question assumes the use of a mobile app and notifications, which might not be the participant's preferred method.","What kind of updates would you find most useful to receive, and through which channel?"
learning_dashboard,bias_guardrail,5,"How would you like to be able to customize the notifications - would you want to choose specific types of updates, set frequency limits, or something else?",True,False,False,True,False,False,1,"The question introduces specific customization options, which might influence the participant's response.",How would you like to be able to customize the updates you receive about your child's online learning progress?
learning_dashboard,bias_guardrail,6,"Are there any other features or tools that you think would be useful for you to have access to in the mobile app, beyond just notifications and updates about your child's online learning progress?",True,False,False,True,False,False,1,"The question assumes the use of a mobile app and introduces a specific context, which might limit the participant's response.","Are there any other features or tools that you think would be useful for you to have access to, in order to support your child's online learning progress?"
travel_planning,bare,1,"Let's start the interview. 

When you plan a weekend trip, what are some of the most important factors that influence your decision on where to go and what to do?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their thoughts without any influence or bias.,What factors do you consider when planning a weekend trip?
travel_planning,bare,2,"You mentioned enjoying local food and drinks, and having flexibility in your trips. Have you ever come across a destination where you thought it had great food options, but the actual experience didn't quite live up to your expectations?",True,True,True,True,False,False,2,"This question assumes the participant has had a specific experience and is looking for a yes/no answer, which may influence their response.",Can you tell me about a time when your expectations for a destination's food options were not met?
travel_planning,bare,3,"It sounds like you value local insights and firsthand experiences over online reviews. Do you think you would be more likely to trust recommendations from an AI itinerary planner that incorporates local information and user reviews, or would you still prefer to rely on your own research and local connections?",True,True,False,True,False,True,3,"This question presents a binary choice and assumes the participant values local insights, which may not be the case.",How do you think you would use recommendations from an AI itinerary planner in your travel planning process?
travel_planning,bare,4,"You mentioned wanting to vet AI recommendations with human input. Do you think it would be helpful if an AI itinerary planner could provide some context or background information on the person or people who contributed to the recommendations, such as their interests or expertise?",True,True,True,True,False,False,2,"This question assumes the participant wants to vet AI recommendations and is looking for a yes/no answer, which may influence their response.",What kind of information would you find useful when considering recommendations from an AI itinerary planner?
travel_planning,bare,5,"You mentioned that having context about the person behind the recommendations would make you more likely to trust them. Would you be willing to provide some information about your own interests and preferences to an AI itinerary planner, in order to get more personalized and relevant recommendations?",True,True,True,True,False,False,2,"This question assumes the participant is willing to provide information and is looking for a yes/no answer, which may influence their response.",What are your thoughts on providing personal information to an AI itinerary planner in exchange for more tailored recommendations?
travel_planning,bare,6,"You mentioned being cautious about sharing personal information with a machine. Do you think it would make a difference if you had more control over the types of data you share and how it's used, such as being able to opt-in or opt-out of certain features or sharing settings?",True,True,True,True,False,False,2,"This question assumes the participant is cautious about sharing information and is looking for a yes/no answer, which may influence their response.",How do you think control over data sharing and usage would impact your willingness to use an AI itinerary planner?
travel_planning,ux_guidelines,1,"Can you describe a recent weekend trip you took where you had to plan your itinerary, and what steps you went through to decide how to spend your time?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their experience without any influence or bias.,Can you tell me about a recent weekend trip you planned and how you decided what to do?
travel_planning,ux_guidelines,2,How did you balance your desire to try new food and experiences with the need to have some downtime or flexibility in your schedule during the trip?,False,False,False,False,False,False,0,This question explores the participant's thought process and behavior without introducing any bias or assumptions.,How did you manage your time and activities during the trip to meet your needs and preferences?
